id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
6a2d4605-a57d-48cd-bc21-d5b0fe9a7ff3,Rael Cunha,1997-09-03,103.380.937-17,58563703,Lima,GO,Brasil,M,+55 (051) 9553 0617,10338093717@exemplo.com.br,2024-07-28
9878a43b-0a60-4fb4-b623-4a8d06962c8b,Brayan Cirino,1941-03-14,984.783.245-25,93206-481,Gonçalves dos Dourados,BA,Brasil,F,+55 (011) 6314-2594,98478324525@exemplo.com.br,2023-11-20
5e8a7404-0163-4d3a-a264-05ce75ff9a3d,Sr. Ravy Sampaio,1998-04-19,518.501.247-06,05562155,Porto de Goiás,RS,Brasil,F,+55 81 6520-0574,51850124706@exemplo.com.br,2024-08-26
0389a406-d3a0-47e3-87a6-48bc6571fb6c,Kevin Rios,1956-05-18,609.115.050-87,25599-524,da Costa de Minas,MG,Brasil,F,(031) 9641 5990,60911505087@exemplo.com.br,2025-03-06
dc292f59-0065-4e1d-b120-1928028f0355,Helena Novais,1942-03-12,707.904.497-46,27866150,Rezende das Flores,RR,Brasil,M,0300 757 4665,70790449746@exemplo.com.br,2024-10-07
c4f3aaff-e529-4686-8e9f-7faef9c36102,Dr. Mathias Albuquerque,1970-04-22,534.153.300-52,67670700,Sousa da Mata,AM,Brasil,F,0800 036 4343,53415330052@exemplo.com.br,2025-01-01
f51e65e2-6d62-4c4f-9e5c-3a729aac3c6c,Melissa Costa,1955-07-06,198.664.642-43,20686-137,Almeida de Silveira,DF,Brasil,M,+55 84 8073 2247,19866464243@exemplo.com.br,2024-11-03
a4cdacf3-f683-409b-8da2-f8f1b169776f,Maria Julia Campos,1959-08-22,209.223.273-66,53356467,da Costa,SC,Brasil,F,81 0755 8610,20922327366@exemplo.com.br,2025-09-20
10082a71-9132-4787-9d3d-db009b9a8ba8,Sr. André Dias,1997-07-17,665.695.412-93,76960-256,Castro Alegre,AM,Brasil,F,+55 61 3419 2403,66569541293@exemplo.com.br,2023-10-03
01f1d81d-49ca-40f7-9911-88267ad4b282,Juliana Gomes,2007-07-24,939.519.366-08,41760-167,da Paz,TO,Brasil,M,(071) 3647-8870,93951936608@exemplo.com.br,2024-04-07
c79b9841-f032-4f07-8f40-ea006ffb1b6d,Leandro Rezende,1950-10-11,006.616.250-02,52596365,Viana,CE,Brasil,F,51 6427 8144,00661625002@exemplo.com.br,2023-10-22
7258f859-30a5-40a0-97fa-eab900db6cfc,Ravi Lucca Silva,1950-09-13,561.336.559-87,66859-165,da Cunha de Goiás,RO,Brasil,M,+55 71 9260-9187,56133655987@exemplo.com.br,2025-05-30
dec3e43c-632d-41da-bcfc-73b71ea5bc4a,Theodoro Nascimento,1971-11-03,534.538.873-72,41015865,Caldeira,CE,Brasil,F,61 0721 4975,53453887372@exemplo.com.br,2024-10-10
60b4a8d2-ae7e-4573-863c-a22441c026ba,Sr. Calebe Ramos,1966-11-21,388.000.602-36,96430-855,Pinto,PE,Brasil,M,81 0855-2288,38800060236@exemplo.com.br,2025-09-08
fd0cb746-eae5-47b5-9303-b7ded5a254c9,Sr. Vicente da Cunha,1982-08-21,970.510.815-46,56938-182,Ribeiro de Minas,PB,Brasil,M,(051) 0118 3278,97051081546@exemplo.com.br,2024-01-17
a3efcdf8-43e5-44c0-9899-79c28f62482c,Isabel Duarte,1998-01-31,167.137.807-38,87248-024,Ribeiro,AL,Brasil,F,0300 060 0334,16713780738@exemplo.com.br,2024-11-16
9b3ea851-425d-4d59-a912-2aa7c64b380d,Clara Costela,1946-07-12,563.421.502-49,02601-159,Monteiro,RO,Brasil,F,(084) 2021-4617,56342150249@exemplo.com.br,2025-05-25
8b023ae7-7164-46ad-a10f-7d2ee3ee3151,Antonella Azevedo,1973-05-13,448.644.913-68,96854776,da Mota,PB,Brasil,F,+55 (031) 8453 3611,44864491368@exemplo.com.br,2024-12-31
d70b5cb1-6a0e-4c56-8203-9ee93dad8b81,Maria Júlia Souza,1940-12-01,357.711.337-63,34247944,da Luz dos Dourados,ES,Brasil,M,11 2614-0924,35771133763@exemplo.com.br,2025-03-12
8b3bbf9c-9243-4331-b886-b974d5b680f3,Isaque da Cruz,1983-11-19,550.148.053-19,37490-975,Cavalcante da Prata,AC,Brasil,M,+55 (061) 6175 3053,55014805319@exemplo.com.br,2025-01-08
4a128934-5979-42e2-bfa6-4a171318ff4e,Sabrina Jesus,2007-07-25,927.451.047-85,64472797,das Neves de Pimenta,RR,Brasil,M,0800-949-3612,92745104785@exemplo.com.br,2024-06-05
532ddfc8-183a-4e87-b7b9-e09b12d2cc07,Dante Nogueira,1958-08-15,080.768.685-33,67643-725,Jesus,MA,Brasil,M,+55 21 8002 6926,08076868533@exemplo.com.br,2024-04-14
17b67b4d-9279-4115-95e5-442658ad91f4,Rebeca Albuquerque,1949-11-05,891.299.638-58,45254599,Moura,PE,Brasil,F,81 9488-7138,89129963858@exemplo.com.br,2024-11-24
acd770a1-3b6c-48ee-86a8-5cb8c005db90,Brayan Pimenta,1984-03-05,397.143.596-10,38126-589,Viana de Goiás,MG,Brasil,M,+55 (061) 7046 5176,39714359610@exemplo.com.br,2025-03-29
ac07c72a-41f2-4d17-a6f6-bef91f133749,Laís Rios,1979-08-21,334.938.903-49,23256837,Almeida de Cavalcanti,PI,Brasil,M,21 2684-9721,33493890349@exemplo.com.br,2024-03-03
c603b2ed-bf69-40a5-9c47-532d677bd6e3,Rodrigo Pastor,1980-04-01,292.227.007-29,44879871,Abreu Grande,AM,Brasil,M,+55 (031) 5121-4928,29222700729@exemplo.com.br,2024-02-05
41318c48-35e6-4f82-a864-896f37025a2e,Isabella Correia,1994-01-06,033.220.730-38,59538-542,Gomes do Campo,RO,Brasil,F,+55 84 2762 9483,03322073038@exemplo.com.br,2024-07-22
f45ed065-b752-4c72-a87e-f9c926b57a3a,Dra. Brenda da Costa,1947-04-16,538.350.205-18,09281450,da Rosa,PI,Brasil,F,41 5544 7497,53835020518@exemplo.com.br,2024-12-07
c1b4f423-ae5e-4172-8285-98f94c3c1019,Sra. Ágatha Vargas,2002-02-01,905.569.659-72,32690-484,Castro,AP,Brasil,M,61 6456 9977,90556965972@exemplo.com.br,2025-06-15
3cf57d2c-9754-481f-aeca-24187752b303,Isabel Novais,1951-07-17,406.423.984-41,37087-808,Santos do Oeste,RR,Brasil,M,(041) 0286-2756,40642398441@exemplo.com.br,2024-11-09
0856993c-cf03-4f02-9159-eb00e50bc2cf,Anthony Nogueira,1946-07-06,216.070.640-13,64904091,Martins,SC,Brasil,M,+55 (084) 8204 0012,21607064013@exemplo.com.br,2024-10-06
fdca765a-9ba1-4dd3-9a49-28eda4c81b10,Zoe Pacheco,1995-11-02,662.520.613-83,31193-595,Jesus da Serra,MG,Brasil,M,+55 (011) 9903 6681,66252061383@exemplo.com.br,2024-11-13
2aeeb209-2435-4323-b7f3-cd04ef5228a0,Joana Ribeiro,1947-12-11,035.285.566-72,45270-613,das Neves,RO,Brasil,M,+55 41 1665 6966,03528556672@exemplo.com.br,2024-02-17
1762b40e-de11-4075-a9d8-cfe2c51812e7,Henry Gomes,1957-07-19,073.684.271-37,37539-823,Rios,RJ,Brasil,F,+55 21 5217-2040,07368427137@exemplo.com.br,2023-11-30
be1abbf8-59a7-4d7e-b4ab-8b9b1f3124c0,Antony Cavalcanti,1963-10-06,910.683.954-57,57220056,Gonçalves,SP,Brasil,F,+55 (071) 4453-5587,91068395457@exemplo.com.br,2024-05-04
b87c78f2-46dd-42f6-96fb-2e1d53e8535f,Srta. Helena da Rocha,1981-04-26,415.983.182-91,96392229,Abreu,RJ,Brasil,M,81 7803-6992,41598318291@exemplo.com.br,2024-04-24
57f60c88-6389-434c-9fbd-cef48a657781,Thales Monteiro,1980-05-21,279.691.624-28,12121330,Fonseca,MG,Brasil,F,(071) 8092-4719,27969162428@exemplo.com.br,2024-09-11
608612cb-e7dc-42bc-93d4-69e0d44df699,Esther Rezende,1943-08-25,809.931.600-07,51312-813,Pereira,CE,Brasil,F,81 3998 6786,80993160007@exemplo.com.br,2025-07-25
8c3735af-2a8d-4114-87cc-3528227f8d43,Alana Caldeira,1981-04-01,182.249.010-70,88384-446,Macedo do Sul,GO,Brasil,M,+55 61 7777-9378,18224901070@exemplo.com.br,2023-11-27
795f11bb-93f8-4c45-b2cf-cde1da49d31d,Eduarda Brito,1998-12-09,309.774.663-80,97070-872,da Cruz de Aragão,PI,Brasil,F,71 2321 3568,30977466380@exemplo.com.br,2024-09-30
2aae9d31-e319-40e6-8e88-e141f7c3e526,Ana Liz Rodrigues,2004-04-10,628.688.100-37,46485062,Nogueira,MS,Brasil,F,(041) 6377 9472,62868810037@exemplo.com.br,2024-03-02
a2f499ae-9b4b-4145-ab0e-59b120f30e84,Brayan da Cruz,1994-03-24,780.526.267-65,46879270,Brito da Serra,SE,Brasil,F,(084) 7009-1999,78052626765@exemplo.com.br,2025-03-14
ebe1bce5-107f-4ed7-adda-772fdea55084,Gabriela Albuquerque,1972-01-14,369.663.733-68,21128855,Pinto,CE,Brasil,F,+55 (051) 1636 7827,36966373368@exemplo.com.br,2025-02-26
c72c30be-f796-452e-910a-59d46bf4ad33,Cecilia Fogaça,1952-01-21,412.677.610-15,92398469,Mendes,PA,Brasil,F,41 6558-7020,41267761015@exemplo.com.br,2025-04-01
4acb58db-fce6-477f-b75f-09dfde848a84,Leandro Marques,1987-06-30,667.018.897-69,72344-167,Pires do Norte,RR,Brasil,F,21 5208 1451,66701889769@exemplo.com.br,2025-09-09
678974f8-e014-441a-837b-fa8849537260,Dra. Laura Carvalho,1958-09-24,743.695.362-54,19540597,da Luz do Galho,AC,Brasil,M,51 9803 5240,74369536254@exemplo.com.br,2024-08-08
83a6681e-1dff-4ca2-9866-68fea5c88bed,Heloísa Guerra,1969-05-24,969.969.002-02,22662042,da Mata,RR,Brasil,M,11 2974-2457,96996900202@exemplo.com.br,2024-11-07
c9d049d6-ff63-4606-82a0-773711621f2e,Arthur Miguel Novaes,1957-01-05,632.432.770-82,87780555,Casa Grande,MT,Brasil,M,+55 31 4673-8780,63243277082@exemplo.com.br,2024-04-20
873b1e79-d822-43b4-b99b-620dc5671779,Theodoro Sales,1957-04-15,384.227.674-15,23260441,Gonçalves de Moraes,PR,Brasil,F,+55 (061) 6569-6578,38422767415@exemplo.com.br,2025-01-06
50999c00-10ba-46b0-a1dc-60311a6f1748,Rhavi Cirino,1970-08-20,452.335.193-47,15272923,Câmara da Praia,ES,Brasil,F,+55 31 5756-6302,45233519347@exemplo.com.br,2024-02-19
ab0effdf-6a1b-4e5a-8a9a-72d53a5e43a6,Sr. Vinícius Lopes,1988-11-02,887.044.232-94,02585908,Lima Verde,MA,Brasil,F,31 0950-3701,88704423294@exemplo.com.br,2024-03-20
cfdc4fc3-117f-4400-ac0e-528f6a02284e,Francisco Pinto,1970-10-14,104.368.730-74,57605005,Costa da Mata,MG,Brasil,M,(061) 4615 6114,10436873074@exemplo.com.br,2024-11-18
a08f80e6-d82e-4ccb-aa90-91a1e60a973c,Sara Sales,1950-05-27,760.647.030-79,93360590,Fogaça dos Dourados,SP,Brasil,F,31 4733 3232,76064703079@exemplo.com.br,2023-12-02
cb5ebc80-4987-485b-9431-c64c1290ae59,Bryan Jesus,1969-09-26,430.843.088-38,53845-929,Caldeira do Galho,RS,Brasil,M,(011) 3241-3060,43084308838@exemplo.com.br,2025-07-19
179b9bfb-f90a-4a69-ba59-1be835804f9d,Valentim Porto,1945-09-27,572.245.338-12,60177960,Fonseca,RN,Brasil,M,(031) 6538 0508,57224533812@exemplo.com.br,2024-01-03
9c77c82f-d4ed-4226-a95a-bab780cd8389,Maria Julia Pinto,1958-06-19,950.501.545-88,99111-711,Santos da Mata,MS,Brasil,M,+55 21 9509 4354,95050154588@exemplo.com.br,2025-03-28
5e12a220-4969-4266-a695-7c5a58cc6ec4,Pietro Nogueira,1965-04-06,574.882.653-02,26943940,da Cruz de Goiás,SE,Brasil,M,81 8676 9850,57488265302@exemplo.com.br,2024-03-05
955152b1-5a39-4a53-a478-892cfaaec87a,Dr. Thomas Castro,1988-01-19,543.573.008-29,17470180,Alves de Minas,PB,Brasil,F,+55 (061) 1150 0318,54357300829@exemplo.com.br,2023-12-16
1f8608d3-8a4f-4253-bc80-1c138c3b9eac,Maria Laura Cunha,1941-10-16,522.045.915-95,27802-442,Pastor da Prata,PI,Brasil,F,+55 11 6239 0931,52204591595@exemplo.com.br,2024-08-08
76f98bd2-b2f2-4f2e-a0b2-a48cd8b849dc,Dr. Isaque Câmara,1982-03-11,629.141.777-12,61868868,Farias,MT,Brasil,F,84 2413-6934,62914177712@exemplo.com.br,2025-05-03
015e3e6a-efd7-4006-99c8-4233f7f627bd,Julia Rocha,1975-05-30,492.204.716-94,83532-990,Freitas,RR,Brasil,F,+55 21 0513 4290,49220471694@exemplo.com.br,2024-03-13
3a40addf-42a3-4894-b8c3-09316a775f0c,Sophia Castro,2006-01-24,226.175.181-20,41442119,Pacheco,AP,Brasil,M,+55 (011) 4185-9377,22617518120@exemplo.com.br,2024-09-08
93ac3c68-903b-4993-a2e5-494bd950ff08,Benício Rios,1969-09-09,194.847.628-47,36234570,Pacheco de Andrade,PE,Brasil,M,+55 (041) 2310 1766,19484762847@exemplo.com.br,2024-11-07
aa1af503-d1ae-429d-b9e5-c515604c3ed5,Benicio Sales,1943-09-17,893.951.839-64,50007-611,Moraes,MG,Brasil,F,+55 31 0008-8367,89395183964@exemplo.com.br,2024-02-07
2a7e99e2-6644-4ce5-81d4-f9749cb660d5,Dr. Ian Gomes,1966-07-22,964.892.398-86,12437769,Novaes da Mata,AC,Brasil,F,(061) 0489 8928,96489239886@exemplo.com.br,2023-12-13
0207ee5b-5c8f-4285-9c76-49bccea57f76,Pedro Miguel Pires,1999-05-21,058.192.435-92,12478757,Ribeiro de Viana,MG,Brasil,M,+55 61 4218-2657,05819243592@exemplo.com.br,2025-05-03
106f07ec-02cd-40ed-ad38-cacb65834de8,Henry da Conceição,1968-02-24,483.110.184-92,43322035,Machado,RS,Brasil,M,+55 11 8478-7892,48311018492@exemplo.com.br,2024-11-22
b34a9984-192d-481e-be8f-075d0fa4b64d,Sra. Maria Fernanda Porto,1995-10-08,006.996.960-61,12330329,Castro da Praia,AP,Brasil,M,(041) 6475 2050,00699696061@exemplo.com.br,2024-05-13
3bba7dba-c210-46d9-aa60-58576a32b627,Srta. Ana Liz Ferreira,2004-05-28,376.962.685-62,78548-721,Montenegro,TO,Brasil,F,84 9190 9478,37696268562@exemplo.com.br,2025-07-27
1d266cf7-7265-4200-8803-d1476bc4e9de,Raul Novaes,1952-05-06,248.114.658-65,24713-558,Teixeira,SE,Brasil,F,+55 (071) 4852-1197,24811465865@exemplo.com.br,2024-09-18
53c9e8bf-be14-4818-978f-12d3c894f63b,Dr. Diogo Fogaça,1940-12-09,910.972.035-61,68690763,Pires do Oeste,PR,Brasil,F,71 6772-6268,91097203561@exemplo.com.br,2024-01-28
c0fda669-5223-4c42-af63-2ff95c059a35,Maria Isis Machado,1995-01-12,066.776.058-92,97615-919,Santos,AM,Brasil,F,71 3377-1265,06677605892@exemplo.com.br,2024-11-30
fe98e070-da3a-43c2-8ef4-29a4cd7dbb20,Sra. Valentina Aragão,1990-02-03,983.285.404-12,56495-247,Sousa da Praia,RS,Brasil,F,+55 (031) 8758 9916,98328540412@exemplo.com.br,2024-06-11
8d77b806-c565-455f-ac22-ceed195156f6,Antonella da Cunha,1994-10-12,487.233.399-85,33580356,Vargas,AM,Brasil,F,(061) 7826-0732,48723339985@exemplo.com.br,2025-07-08
6650688c-15d9-4392-97a7-1bf6b78199d2,Maria Luiza Casa Grande,1962-08-17,798.504.698-82,81821-911,Azevedo da Mata,PA,Brasil,F,+55 51 1991 4158,79850469882@exemplo.com.br,2024-06-15
419ce5a9-f081-4967-94f6-5446103fda2a,Maria Eduarda Sales,1943-10-18,793.825.572-81,66599-893,Costela do Amparo,TO,Brasil,F,51 0619 3555,79382557281@exemplo.com.br,2024-10-11
137bec16-d7a3-4ebe-8b2a-253dc449c2fa,Clara Vasconcelos,1943-11-05,746.268.958-21,47071022,Montenegro da Mata,SC,Brasil,M,(021) 1604 9196,74626895821@exemplo.com.br,2024-05-23
af5c5aa4-944b-4a30-a4e5-ed40e30ebc88,Thiago Cunha,1961-05-04,204.135.332-87,63692-335,Abreu Paulista,SP,Brasil,M,(071) 5166-6307,20413533287@exemplo.com.br,2025-06-30
9820bb0c-2db2-4132-92de-db91aae6d79a,Lucas Sá,1982-07-15,621.183.967-82,49851-945,Jesus,GO,Brasil,F,+55 (041) 3757-9730,62118396782@exemplo.com.br,2024-03-12
8ba9b653-017a-488c-bc9c-6569ed8ecb21,Dr. Igor da Cruz,1947-03-23,508.797.428-44,89725-336,Ribeiro do Oeste,PR,Brasil,M,(084) 8720 3333,50879742844@exemplo.com.br,2023-10-26
39a50189-393c-4e51-a2f5-d68af60fedc2,Maysa da Mata,1999-09-19,572.351.598-72,33528-314,Pereira de Araújo,MT,Brasil,M,+55 61 9928-6337,57235159872@exemplo.com.br,2024-12-15
a6452878-4249-4992-ba5b-f12fa50625b4,Dra. Nina Rios,1999-03-11,094.525.941-74,26788154,Andrade,TO,Brasil,M,61 3610-2940,09452594174@exemplo.com.br,2024-01-25
21d753ad-8aad-4eed-a98a-658dbf4837b4,Dr. Daniel Ribeiro,1962-09-24,938.378.580-89,30610450,Ribeiro,SP,Brasil,F,+55 (084) 9834 4395,93837858089@exemplo.com.br,2024-02-06
fc26860c-bb59-4b42-aecd-83f44a75da0b,Sr. Otávio Campos,2007-07-11,531.451.607-01,56274-496,Rodrigues de da Rocha,RJ,Brasil,F,(051) 5280 7104,53145160701@exemplo.com.br,2024-02-17
e62d744b-98ba-4a57-9f8c-1a2fff19baba,Hellena Cavalcanti,1952-06-17,644.182.688-31,20221-234,Jesus da Prata,PE,Brasil,M,21 3141 6228,64418268831@exemplo.com.br,2025-02-03
f507c98a-1723-4ff5-9dab-1720fbbd2954,Juliana da Mota,1985-04-11,135.749.737-16,95624-825,da Costa,MA,Brasil,M,(061) 1840-7012,13574973716@exemplo.com.br,2024-10-18
267786ae-bb25-440c-b8db-e380c61b5012,Maria Julia Câmara,1977-02-28,037.184.431-16,08347-312,Câmara,SE,Brasil,F,31 4541 0442,03718443116@exemplo.com.br,2024-11-21
18d48196-e746-4370-b21f-5e1046ce0f76,Pedro das Neves,1980-12-23,462.959.028-86,48004809,Garcia de Costela,PR,Brasil,M,51 4209 8091,46295902886@exemplo.com.br,2024-07-06
aab48091-eee8-4668-9a20-6ed641c897d0,Maria Flor Nunes,1964-06-15,297.064.344-01,61199904,Cavalcante,DF,Brasil,M,+55 (011) 9339 5475,29706434401@exemplo.com.br,2023-10-23
5fbf03e6-2ffc-4cec-8ed9-dd13a0bf68c0,Jade Rios,1969-06-24,537.560.279-68,26486-357,da Rosa,ES,Brasil,F,+55 (084) 8731-5208,53756027968@exemplo.com.br,2024-02-03
40227f9f-0f23-4f9b-bfe3-236830f0fe91,Liam Cassiano,1966-02-08,773.486.962-04,09000010,Ferreira de da Rocha,PI,Brasil,F,+55 (061) 0975 0653,77348696204@exemplo.com.br,2024-08-24
9389354a-3e9f-4083-9709-22e1df948f80,Vicente Campos,1987-05-28,324.699.456-48,06293410,Mendonça de Casa Grande,SP,Brasil,M,51 3256 8663,32469945648@exemplo.com.br,2023-09-27
d1bd9866-615e-4879-8f54-068c1a742056,Srta. Lunna Azevedo,1938-08-28,459.332.276-13,32051-327,Freitas das Flores,ES,Brasil,F,+55 61 7594 6020,45933227613@exemplo.com.br,2024-01-23
3f63a9e2-1436-4773-b51e-2b318bf58b82,Luísa Nogueira,1998-12-09,824.858.745-55,64301-468,Farias do Campo,DF,Brasil,F,+55 (021) 3800 5990,82485874555@exemplo.com.br,2024-02-10
6041ef31-e090-4612-bfa5-0947f3900897,Joana Câmara,1988-02-08,191.941.312-85,09113478,Caldeira de Casa Grande,PA,Brasil,F,(051) 4055-6610,19194131285@exemplo.com.br,2024-04-11
4a047c92-22a9-4e6d-9951-14a735f60153,Henry Gabriel Cirino,1942-04-27,948.778.181-08,92871-816,da Luz,PE,Brasil,F,51 7790 6098,94877818108@exemplo.com.br,2025-05-13
4c09e9ef-86b2-463c-9a22-cbee3d27dfc4,Arthur Gabriel da Cruz,1939-08-10,453.425.462-28,73773-130,Marques,CE,Brasil,M,0500-725-6613,45342546228@exemplo.com.br,2023-10-20
832c56e4-104b-4823-a7c2-4abc81058667,Fernando Cunha,1992-12-28,243.677.051-91,20995138,da Mata do Amparo,PR,Brasil,M,0800-780-6192,24367705191@exemplo.com.br,2024-11-05
f3499ba2-faad-4533-b36d-faa906ed29d3,Ana Vitória Albuquerque,1990-11-10,122.624.823-10,83908-470,Montenegro,AC,Brasil,M,+55 (041) 7145-9101,12262482310@exemplo.com.br,2024-01-06
db2d496f-72ed-4451-a295-18a56c737c47,Igor Dias,1982-05-11,089.691.280-16,42284-070,Pimenta do Campo,RJ,Brasil,M,31 3588-4524,08969128016@exemplo.com.br,2024-04-15
ce40c814-1b93-4e5d-831b-8583f5ce78ea,Thales da Luz,1937-10-05,987.253.915-93,47832221,Nascimento,RJ,Brasil,F,(084) 0581-4199,98725391593@exemplo.com.br,2024-08-09
0005c92c-bc4d-43b6-8187-a7d64589e910,Alice Azevedo,1979-02-19,239.474.637-05,26463495,Pimenta Paulista,CE,Brasil,M,(011) 1694-1483,23947463705@exemplo.com.br,2025-04-04
bf14a798-8a7c-472b-ae1f-7633953fc5de,Gael Henrique Aparecida,1988-04-21,925.898.756-23,71283-323,Oliveira do Oeste,PE,Brasil,M,+55 (061) 8176-8210,92589875623@exemplo.com.br,2025-07-29
b02501df-8729-4e56-a018-dfad133916df,Maria Fernanda Nogueira,1939-04-01,402.009.680-64,74973-519,Aragão Paulista,PI,Brasil,F,(081) 3186-1166,40200968064@exemplo.com.br,2023-12-07
e69b3314-2286-4e59-a5dd-1b1d27cc77ad,Dom Ramos,1996-10-19,589.639.641-87,17844-318,Vieira,GO,Brasil,F,+55 61 7254 0653,58963964187@exemplo.com.br,2025-03-13
dc72fb7d-37f1-40d0-9193-dead4cf0d477,Rafael Lima,1963-09-29,142.157.812-35,21535-636,Vasconcelos,AL,Brasil,F,0500-331-1339,14215781235@exemplo.com.br,2023-10-23
96724003-b388-402e-b8cd-6fba3a0771bf,Isadora Sales,1955-02-07,086.031.575-66,24130962,Fernandes,RN,Brasil,F,(041) 8131 0895,08603157566@exemplo.com.br,2025-01-20
f77bae9e-3b12-4ac6-a7b4-02d1ab21b3f6,Dr. Guilherme Aragão,1959-05-28,215.068.642-15,15279386,Oliveira do Amparo,DF,Brasil,M,(041) 5576 5284,21506864215@exemplo.com.br,2025-04-13
dfac622b-18c6-4dfd-b7c2-54c99c308b6e,Enzo Melo,1976-10-02,332.522.708-22,72214-777,Novais,SP,Brasil,M,+55 (051) 9416 0631,33252270822@exemplo.com.br,2024-05-25
144dca50-0820-43f7-85eb-45eb6f18e430,Cauã Moura,1976-03-11,487.157.274-57,46306802,Cavalcanti Verde,BA,Brasil,F,+55 51 5217 0221,48715727457@exemplo.com.br,2023-12-05
7d65daa3-457d-470d-a069-f82d6bb0b019,Laura Pereira,1981-12-22,682.165.455-37,57371296,Pimenta,PE,Brasil,F,61 5423-0332,68216545537@exemplo.com.br,2024-01-04
51a61e1c-0b5e-42b4-a211-2e7c506f4470,Dante Macedo,1983-12-04,804.155.280-92,68682-483,Cardoso,PR,Brasil,M,+55 81 1934-1061,80415528092@exemplo.com.br,2025-09-20
8371a834-24ae-4b45-ac84-e2ba7b37abf1,Isaac Oliveira,1982-01-25,344.742.484-72,23191148,Leão,RR,Brasil,F,(061) 8106 7353,34474248472@exemplo.com.br,2024-09-15
344f4706-99ca-418c-979d-c67abab80c5d,Lucas Lima,1999-08-19,320.957.182-27,44723310,Câmara de Aparecida,BA,Brasil,M,71 2697 9426,32095718227@exemplo.com.br,2023-12-12
b8bced63-e2a5-495d-9cc6-5a4ce13fe6c6,Arthur Lima,1988-02-28,002.455.205-37,02266-639,Cunha das Pedras,MT,Brasil,M,61 6164-0039,00245520537@exemplo.com.br,2025-05-31
bccc8d16-afba-40c3-859c-fc1ba8bb3fd8,José Miguel Garcia,1958-06-02,907.906.835-55,14400033,Almeida de Goiás,RJ,Brasil,M,41 9254-9091,90790683555@exemplo.com.br,2024-12-06
6b0a942d-5347-47eb-9add-04182bde5715,Leandro Vasconcelos,1962-03-01,563.043.309-21,55970444,Montenegro do Oeste,PA,Brasil,F,(071) 4258 9527,56304330921@exemplo.com.br,2025-08-18
914af387-582b-4117-8751-a6238caf7ee6,Sra. Helena Costa,1980-12-04,138.441.935-91,09497-352,Aragão de Fernandes,PR,Brasil,F,+55 (041) 4067-9324,13844193591@exemplo.com.br,2025-04-26
ec80bfe0-8563-41de-973a-e6d269447ab1,Natália Rios,1959-11-16,095.842.737-43,51024-102,Barbosa,RN,Brasil,M,31 1119-3601,09584273743@exemplo.com.br,2024-09-15
2ec3b494-fcfd-4228-b45c-03649ef54be1,Augusto Correia,1968-01-30,165.920.439-54,44127-735,da Cruz,PI,Brasil,M,+55 (011) 8958-8091,16592043954@exemplo.com.br,2023-09-29
57309a2e-d278-4c00-87d5-24c6bbc7a86a,João da Conceição,1966-07-22,098.039.533-47,65946-790,da Cruz do Campo,PB,Brasil,F,0300-830-6880,09803953347@exemplo.com.br,2024-11-22
7e614a5a-47f5-4fd2-a18a-f80f861985ad,Arthur da Rosa,1950-03-25,045.952.459-94,34591848,Melo Grande,AM,Brasil,F,0300 802 3916,04595245994@exemplo.com.br,2024-06-16
c9526525-ba65-4f02-af75-f3caa3827451,Luiza Castro,1952-08-05,126.301.072-09,06230-185,Farias,AP,Brasil,M,0800-866-2676,12630107209@exemplo.com.br,2025-09-04
4e620475-36f4-4100-9069-1968a86f4930,Maria Sophia Nogueira,1940-06-12,087.135.149-17,64245348,Correia do Oeste,PE,Brasil,M,(084) 6770-1572,08713514917@exemplo.com.br,2024-08-18
9a8f69a5-3261-442c-9f7e-fed56b3ac5c7,Ayla Vieira,1948-01-12,883.959.422-02,98206177,Garcia Paulista,AP,Brasil,F,(081) 3844 0685,88395942202@exemplo.com.br,2025-02-08
2bd6a264-3586-4b37-b21f-dba2bb46eed0,Dra. Júlia Moreira,1987-12-20,037.471.183-56,02854-145,Alves da Mata,DF,Brasil,F,+55 (081) 3043-2472,03747118356@exemplo.com.br,2024-06-17
8fa35f40-9bf4-4f0f-8cbd-8da3678eed36,Otávio Vieira,1951-09-16,840.508.879-80,82415-288,Rezende,RO,Brasil,M,+55 (021) 2226 0394,84050887980@exemplo.com.br,2025-01-24
632e6fb6-897f-4229-b678-adf65d451652,Dr. Gael Henrique Cavalcanti,2005-12-09,097.556.303-76,91577-691,Martins da Prata,AC,Brasil,F,0900-641-5556,09755630376@exemplo.com.br,2024-04-01
18f956d9-2dd1-4983-ab60-f5a52248d969,Ana Cecília Correia,1996-12-02,048.755.265-05,40053-533,Souza do Campo,CE,Brasil,M,(081) 1557 5807,04875526505@exemplo.com.br,2025-03-21
018929e7-d42e-4abc-8e6e-cbebf44efef9,Mateus da Cruz,1953-12-04,002.106.526-84,77680-029,Pinto de Goiás,PA,Brasil,M,21 0490-9571,00210652684@exemplo.com.br,2023-10-01
26d0f9de-3c20-42d7-9e85-26f95b781e1c,Melissa Vieira,1962-10-21,817.093.568-21,75180-556,Viana,RR,Brasil,M,(011) 7079 0698,81709356821@exemplo.com.br,2025-02-06
8a7a9282-d481-4e50-bd41-0af132fe6b83,Fernando Borges,1988-07-09,317.196.295-28,98369864,Siqueira,AL,Brasil,F,+55 (071) 4830-4238,31719629528@exemplo.com.br,2024-06-22
